ID_CORRELATIVO,NB_log
16861.0,1.0
33250.0,0.9999999999999574
82969.0,1.0
5773.0,1.0
37473.0,1.0
69812.0,1.0
78777.0,1.0
12253.0,1.0
11927.0,1.0
55870.0,1.0
91576.0,1.0
83028.0,1.0
8962.0,1.0
42398.0,1.0
62101.0,0.9999999999998579
85545.0,1.0
54750.0,1.0
8234.0,1.0
99668.0,1.0
78011.0,1.0
82250.0,1.0
25838.0,1.0
56604.0,8.404581678615159e-19
52452.0,1.0
1101.0,1.0
33385.0,1.0
74465.0,0.9999999999999716
40862.0,1.0
50000.0,1.0
64471.0,1.0948062551630888e-14
44174.0,1.0
67842.0,1.0
89421.0,1.0
20520.0,1.0
84510.0,1.0
1728.0,1.0
33845.0,1.0
50057.0,1.0
12362.0,1.0
91985.0,1.0
46533.0,0.9999999999923119
82014.0,1.0
65969.0,1.0
49874.0,0.9999999994770832
98560.0,1.0
42288.0,1.0
21721.0,1.0
5262.0,1.0
12151.0,1.2717396296012391e-05
72454.0,1.0
56892.0,2.9722894682598673e-96
68423.0,1.0
19917.0,1.0
96409.0,1.0
72415.0,1.0
71208.0,0.9999999950373564
99550.0,1.0
18914.0,1.0
67171.0,1.0
47770.0,1.0
36769.0,1.0
24210.0,1.0
55038.0,1.0
38973.0,0.0
98689.0,1.0
35118.0,0.9999999989787511
13219.0,1.0
93685.0,1.0
53974.0,1.0
76309.0,1.0
95676.0,1.0
9599.0,0.9999999999440092
83211.0,1.0
11559.0,1.0
69926.0,1.0
58362.0,1.0
35339.0,1.0
81730.0,1.0
39595.0,1.0
78042.0,1.0
62529.0,3.7514420021811207e-185
29213.0,1.0
48988.0,1.0
31484.0,0.10984149749428712
5243.0,0.9999999999999858
91295.0,1.0
10966.0,1.0
48107.0,1.0
18304.0,5.124460623917246e-167
1904.0,1.0
11509.0,7.453731436541915e-82
68108.0,1.0
84851.0,1.0
80329.0,1.0
83464.0,1.0
32778.0,0.9999999999986926
26220.0,1.0
70688.0,1.0
21342.0,8.589071314739845e-05
41005.0,1.0
91005.0,1.0
65324.0,1.0
70795.0,1.0
35549.0,1.0
4334.0,1.0
119.0,0.0003210357248328278
21426.0,1.0
92895.0,1.0
64243.0,0.9999999999993179
12669.0,1.0
87854.0,1.0
96504.0,1.0
45537.0,0.9999998961033666
69285.0,1.0
14247.0,1.0
2936.0,0.9999999160443913
68454.0,1.0
96473.0,1.0
34805.0,1.0
14326.0,1.0
25678.0,1.0
32775.0,1.0
45743.0,1.0
95653.0,1.0
69019.0,1.0
21927.0,1.0
63344.0,1.0
75325.0,1.0
60092.0,1.0
73451.0,1.0
844.0,1.0
10397.0,1.0
19357.0,1.0
28237.0,1.0
22765.0,1.0
40621.0,1.0
89443.0,1.0
65397.0,1.0
48465.0,1.0
31935.0,1.0
17665.0,1.0
7339.0,1.0
95955.0,1.0
12809.0,1.0
86622.0,0.99999999999946
18173.0,1.0
27634.0,1.0
58288.0,1.0
7665.0,1.0
19186.0,1.0
82018.0,8.356084246405643e-32
92958.0,1.0
97595.0,1.0
76445.0,1.0
55120.0,1.0
53836.0,1.0
87233.0,9.721050459079822e-49
44035.0,0.99999996338287
92980.0,1.0
136.0,1.0
18024.0,9.72102764426743e-35
35584.0,0.0807195765048766
20506.0,1.0
80265.0,0.9999999820764743
8244.0,0.9818009101480143
27273.0,1.0
95302.0,1.0
10660.0,1.0
57374.0,1.0
24293.0,1.8140195960507387e-67
73733.0,1.0
52422.0,1.0
29259.0,1.0
90049.0,1.0
83695.0,1.0
44182.0,1.0
53339.0,1.0
12946.0,0.9999999150644676
69502.0,0.9999999662073696
69743.0,1.0
71506.0,1.0
4383.0,8.360614235682179e-26
37523.0,0.9999999895944995
85473.0,1.0
62309.0,1.0
13840.0,1.0
92030.0,1.0
81850.0,1.0
49635.0,1.0
86515.0,1.0
17242.0,1.0
90363.0,1.0
47197.0,1.0
39596.0,1.0
51106.0,5.083693720378492e-28
6369.0,1.0
21086.0,1.0
76066.0,1.0
84.0,1.0
40560.0,1.0
97408.0,1.0
19366.0,1.0
77531.0,1.0
67841.0,1.0
95035.0,1.0
13019.0,1.0
71734.0,1.0
97329.0,1.0
332.0,1.0
63242.0,1.0
77045.0,1.0
78778.0,1.0
34136.0,1.0
1974.0,1.0
25592.0,9.544417163647895e-106
50906.0,1.0
66113.0,1.0
32840.0,1.6971271221493584e-08
39181.0,1.0
31113.0,1.0
52697.0,1.0
97860.0,1.0
13718.0,1.0
84801.0,1.1558035162975568e-14
34444.0,1.0
89677.0,0.9999999999996447
39220.0,1.0
91769.0,1.0
78255.0,1.0
12461.0,1.0
71382.0,1.0
68071.0,0.8726310042006503
79292.0,1.0
67039.0,1.0
23255.0,1.0
58532.0,1.0
30932.0,1.0
14238.0,1.0
78341.0,1.0
40970.0,1.0
78996.0,1.0
45074.0,1.0
23950.0,1.0
55654.0,2.272324639525641e-23
35962.0,3.861262459178459e-12
24548.0,1.0
95355.0,1.0
18330.0,1.0
75317.0,1.0
40763.0,1.0
91462.0,1.0
57526.0,1.0
36521.0,1.0
105.0,1.0
39522.0,3.903884018429021e-19
72548.0,1.0
68002.0,1.0
61821.0,0.9999998113972346
95525.0,1.0
51129.0,1.0
42431.0,1.0
1758.0,1.0
67486.0,0.0
80897.0,1.0
60472.0,1.0
57390.0,1.0
83950.0,0.0
61123.0,1.0
85498.0,0.0004233358671614107
48860.0,1.0
70823.0,1.0
68377.0,0.9999999999977405
39206.0,1.0
74437.0,1.0
10894.0,0.9999999999974278
15315.0,1.0
57171.0,1.0049714644831717e-08
6774.0,0.9999999842150374
24073.0,6.589546735030296e-48
55834.0,1.0
83932.0,1.5935201369347443e-19
64420.0,1.0
10430.0,1.0
63922.0,0.9990640543286458
35635.0,1.0
97308.0,0.9988660496896613
36229.0,1.0
21986.0,1.0
8212.0,1.0
25758.0,1.0
14481.0,1.0
96834.0,1.0
11175.0,1.0
82653.0,1.0
32789.0,1.0
51623.0,1.1151845498735441e-18
24286.0,1.0
99828.0,1.0
14364.0,1.0
42977.0,1.0
33524.0,8.064043979446438e-29
53120.0,1.0
7756.0,1.0
92157.0,1.0
95231.0,1.0
45550.0,8.488340004714749e-11
43954.0,1.0
20037.0,6.052671827688371e-44
8882.0,1.0
28114.0,1.9848358014461435e-38
73786.0,1.1511925405209962e-34
15918.0,1.0
6.0,1.0
54024.0,1.0
50377.0,2.702655907340994e-26
29471.0,1.0
14814.0,1.0
7229.0,0.0
84923.0,1.0
83430.0,1.0
38445.0,1.0
20483.0,1.0
81261.0,1.0
15676.0,1.0
67225.0,1.0
14928.0,1.0
60927.0,1.0
12266.0,0.0
57195.0,1.0
11500.0,1.0
83056.0,1.0
10070.0,1.0
21886.0,3.797974675864353e-22
39463.0,1.0
29050.0,1.0
30781.0,1.0
70789.0,0.9993285289821024
36903.0,1.0
79812.0,1.0
20173.0,1.0
53391.0,0.9995158021949249
59035.0,1.0
94161.0,1.0
34690.0,0.6907965473777824
18605.0,1.0
52651.0,1.0
16823.0,1.0
46351.0,1.0
92872.0,1.0
87150.0,1.0
65496.0,1.0
87395.0,1.0
96166.0,1.0
45321.0,1.0
30309.0,1.0
94020.0,1.0
73905.0,1.0
29630.0,1.0
88441.0,1.0
62613.0,1.0
55991.0,1.0
25598.0,1.0
64148.0,1.0
97888.0,1.0
89150.0,1.0
80690.0,1.0
39437.0,1.0
69684.0,1.0
21087.0,1.2299310885709183e-88
60951.0,1.0
33026.0,1.0
72616.0,1.0
96305.0,1.0
34761.0,1.0
11188.0,1.0
94720.0,1.0
1623.0,1.0
40311.0,1.0
40814.0,1.0
10864.0,2.0429451450738946e-09
37570.0,1.0
80505.0,1.0
51611.0,1.0
26352.0,1.0
57879.0,1.0
27907.0,0.16104670929196382
31493.0,1.0
31765.0,0.9999999999999716
82512.0,1.0
62885.0,0.9999993228944267
24490.0,1.0
53456.0,1.0
37212.0,0.97801351901064
77538.0,1.0
51148.0,2.26685777517326e-18
47447.0,1.0
9667.0,0.9999999994937667
98794.0,1.0
34323.0,1.0
30860.0,1.0
84629.0,1.0
81131.0,1.0
33708.0,1.0
74748.0,8.956645570856201e-125
15219.0,1.0
45161.0,1.0
96285.0,0.0
5952.0,1.0
48536.0,0.006388029728604411
61405.0,0.9999999610464706
99353.0,1.0
75453.0,1.0
95658.0,1.0
61588.0,1.0
12302.0,1.0
8326.0,1.0
97222.0,0.007016296903250996
14264.0,1.0
2050.0,1.0
78378.0,1.0
35754.0,1.0
21395.0,1.0
41474.0,1.0
44146.0,1.0
76073.0,1.0
9327.0,1.0
85991.0,1.2390494612861082e-13
79456.0,1.0
71147.0,1.0
72952.0,4.2349130174533207e-35
31260.0,0.9999968688775872
89929.0,1.0
91645.0,1.0
84226.0,1.0
33882.0,1.0
78245.0,0.8086572806711827
86719.0,1.0
77363.0,1.0
38892.0,1.0
48179.0,1.0
44555.0,1.0
88828.0,1.0
6181.0,1.0
47427.0,1.0
22432.0,1.0
80375.0,1.0
78882.0,1.0
53598.0,1.0
51227.0,0.9999996907850511
91388.0,1.0
65376.0,1.0
48209.0,1.0
77852.0,1.0
9077.0,1.0
81744.0,0.0745782782691908
32879.0,1.0
26695.0,1.0
12591.0,1.0
32023.0,0.7841123849292627
54260.0,1.0
89600.0,1.0
86348.0,1.0
85501.0,1.0
87604.0,1.0
52063.0,2.6924207259404744e-28
31378.0,0.9992608749775387
18097.0,1.0
96787.0,1.0
21475.0,1.0748234955430125e-20
65968.0,1.954547490304673e-06
10289.0,1.0
32526.0,1.0
25285.0,1.0
80737.0,1.0
82378.0,0.0
79238.0,0.9999999999997868
25940.0,1.0
84125.0,1.0
89974.0,1.0
28912.0,1.0
61730.0,1.0
50511.0,1.0
57675.0,1.0
29269.0,1.0
43203.0,3.67075320697715e-35
11819.0,1.0
97306.0,1.0
1080.0,1.0
87720.0,1.0
63357.0,1.0
57907.0,1.0
80400.0,1.0
83873.0,1.0
71102.0,1.0
53459.0,1.0
75250.0,1.0
7047.0,1.0
30993.0,1.4626593304756348e-48
50375.0,1.0
75191.0,1.0
709.0,8.471768289304703e-16
51778.0,1.0
47116.0,1.0
84861.0,1.0
18215.0,1.0
14310.0,1.0
61632.0,1.0
34721.0,1.0
75123.0,1.0
79795.0,1.0
23242.0,1.0
57910.0,1.0
6167.0,1.0
65054.0,0.0
30122.0,1.0
98648.0,1.0
41978.0,1.0
50941.0,1.0
62752.0,0.9999999736969304
99328.0,1.0
3941.0,1.0
4562.0,9.777876204977528e-05
99423.0,1.0
43827.0,1.0
50900.0,1.0
43158.0,2.865737665019306e-29
97063.0,1.0
60568.0,1.0
66640.0,1.0
22115.0,1.0
41360.0,0.9999999999999574
18417.0,0.0
50773.0,1.0
94108.0,1.0
8458.0,1.0
93448.0,1.0
37162.0,1.0
56505.0,8.538289570046315e-44
53798.0,1.0
30661.0,1.0
8889.0,1.0
9696.0,1.0
37921.0,1.0
83689.0,1.0
31793.0,1.0
64724.0,1.0
83136.0,0.9999999999838138
43033.0,1.0
28540.0,3.696008180656261e-23
3817.0,1.0
94077.0,1.0
1417.0,1.0
45914.0,6.767418727977812e-60
91615.0,1.0
85132.0,1.0
31191.0,6.138480850988317e-126
30768.0,1.0
50242.0,1.0
63474.0,1.0
14731.0,1.0
56194.0,0.9999999999999858
2235.0,8.904382203625885e-14
3388.0,1.0
96800.0,0.08776746146092172
31695.0,2.540243021036092e-15
44672.0,1.0
42097.0,1.0
89890.0,1.0
87865.0,1.0
89410.0,0.0037771859600012427
1652.0,1.0
76765.0,0.9999999999987779
90328.0,1.0
24121.0,0.9813371399596165
67761.0,1.0
97969.0,1.0
67866.0,1.0806789941239332e-30
7.0,1.0
68905.0,1.0
89866.0,4.14987758897854e-14
55267.0,1.0
23322.0,1.0
7055.0,1.0
4462.0,1.0
21292.0,1.0
9103.0,1.0
24325.0,1.0
96516.0,1.0
72032.0,0.06944471228767948
48225.0,1.0
31269.0,1.0
59134.0,1.0
86831.0,1.0
64186.0,1.0
34700.0,1.0
49343.0,0.9999941826323593
1925.0,1.0
52115.0,1.0
31817.0,1.0
86118.0,1.0
12240.0,1.0
733.0,1.0
3401.0,0.9999999955295209
16952.0,1.0
10839.0,1.0
27378.0,1.289411069979237e-68
8631.0,1.0
46615.0,1.0
56280.0,1.0
71545.0,1.0
73156.0,1.0
55352.0,1.0
52165.0,0.9999999999999147
25633.0,1.0
47215.0,1.0
62744.0,1.0
4039.0,1.0
65645.0,6.081740106764811e-166
60780.0,1.0
57666.0,1.0
94072.0,1.0
97178.0,1.0
28189.0,0.867538065820872
304.0,1.0
59437.0,1.0
88409.0,1.0
11080.0,5.841324762007507e-32
36877.0,0.8522729666201718
22758.0,1.0
99870.0,4.3189491095493035e-39
1782.0,1.0
25069.0,1.0
32656.0,1.0
67856.0,1.0
27437.0,1.0
37927.0,5.909846760538708e-20
78041.0,1.0
85767.0,1.1842215895926442e-38
18651.0,1.0
8307.0,1.0
39762.0,1.0
46818.0,1.2363833938787116e-11
83034.0,1.0
84938.0,1.0
48479.0,1.0
28923.0,1.0
82124.0,1.0
8569.0,1.0
56002.0,1.0
15144.0,1.0
47198.0,1.0
30119.0,1.0
3200.0,1.0
5105.0,1.0
65173.0,1.0
12.0,1.0
80633.0,0.9999999999999716
25694.0,1.0
50808.0,1.0
26082.0,1.0
56444.0,1.0
3484.0,1.0
97116.0,1.0
15194.0,1.0
36875.0,0.9673265204804896
63636.0,1.0
28956.0,1.0
55030.0,1.0
71166.0,0.0
49179.0,1.0
81128.0,1.0
79965.0,1.0
79922.0,1.0
43086.0,1.0
65330.0,1.0
27955.0,1.0
1319.0,1.0
46917.0,2.5788635115897045e-34
97581.0,1.0
52080.0,1.0
62743.0,1.0
15387.0,1.0
34260.0,1.0
68907.0,1.0
25008.0,1.0
39247.0,1.0
18733.0,2.673175038298234e-61
2094.0,1.0
4539.0,1.0
59637.0,1.0
14620.0,1.0
69318.0,1.0
37579.0,1.648657180340944e-191
64992.0,1.0
38442.0,1.0
30947.0,1.0
55217.0,1.0
92941.0,2.5162888829709886e-22
72292.0,1.0
64676.0,1.0
6066.0,2.089091734097115e-18
9033.0,1.0
35346.0,1.0
74993.0,1.0
26513.0,1.1841693263172526e-10
94327.0,1.0
86850.0,1.0
95016.0,0.05946505438998799
3440.0,1.0
524.0,1.0
77204.0,1.0
98696.0,1.3502721559396497e-54
36400.0,1.0
36341.0,1.0
95038.0,1.0
75997.0,1.0
36252.0,1.0
87240.0,0.0032402691356750155
45058.0,0.9999999754454197
13168.0,1.0
43373.0,6.245722243895005e-81
15355.0,0.9999999999999858
54986.0,1.0
37183.0,1.0
2406.0,1.0
78408.0,1.0
24213.0,1.0
59219.0,1.0
11470.0,1.0
47967.0,1.0
39623.0,1.0
70858.0,5.288041982101954e-25
75283.0,3.9632398884079675e-27
94044.0,0.9999883558069284
38098.0,1.0
10786.0,1.0
79003.0,1.0
25867.0,1.0
77370.0,0.9995856821738027
29330.0,1.0
88309.0,0.9999654544863039
34011.0,1.0
39789.0,1.0
20446.0,0.014515839973296567
25963.0,1.0
10130.0,1.0
74347.0,1.0
88820.0,1.0
97879.0,1.0
10810.0,1.0
75525.0,1.0
45798.0,1.0
31048.0,5.922096557657782e-291
80253.0,1.0
93910.0,0.0
17836.0,1.0
16843.0,1.0
77276.0,1.0
28340.0,1.0
75193.0,1.0
12471.0,1.0
87038.0,1.0
62027.0,2.0147288936370983e-55
76825.0,0.9999999999979394
95647.0,1.0
74079.0,5.1721144523545395e-05
9524.0,0.9999999991090007
23976.0,1.0
64463.0,1.0
52404.0,0.0001292106659469526
38397.0,1.0
69899.0,1.0
55763.0,0.9999999999999858
58501.0,1.0
67566.0,1.0
57760.0,1.0
50126.0,1.0
61545.0,1.0
86198.0,1.0
87885.0,1.0
43722.0,1.0
85239.0,1.0
97882.0,1.0
81248.0,1.0
48069.0,1.0
90959.0,1.0
96947.0,1.0
90769.0,1.0
96090.0,0.9999742698501192
60281.0,1.0
19887.0,0.9999999999999716
23606.0,1.0
34461.0,1.0
80550.0,1.0
99712.0,1.0
9990.0,1.0
26231.0,8.558948520959106e-24
4969.0,7.408851733007341e-153
16590.0,1.0
53039.0,1.0
28841.0,5.319804741227816e-19
28978.0,1.0
95797.0,0.9999999999984794
83167.0,1.0
43067.0,1.1054907749446693e-13
20791.0,1.6417907845134607e-09
98879.0,1.0
7784.0,1.0
92702.0,1.0
71842.0,1.0
96656.0,1.0
7905.0,1.0
28919.0,1.0
89825.0,1.0
57843.0,1.0
5184.0,0.9999582364536092
90837.0,1.0
54665.0,6.278835839464398e-19
97748.0,1.0
29470.0,1.0
28580.0,1.0
99034.0,1.0
43661.0,1.0
39604.0,1.0
67874.0,1.0
96150.0,1.0
42554.0,1.0
99482.0,1.0
40700.0,1.0
18910.0,1.0
99735.0,5.773230259087515e-30
18509.0,1.0
77404.0,1.0
47724.0,1.0
88202.0,1.0
62216.0,1.0
56624.0,0.10377012374728806
14559.0,1.0
56725.0,1.0
56824.0,1.0
27642.0,1.0
20660.0,1.0
2876.0,1.0
19590.0,1.0
74972.0,1.0
2679.0,1.0
90983.0,1.0
54376.0,1.1841787905568135e-05
75384.0,0.0007836040709283549
37801.0,1.0
7798.0,1.0
63719.0,1.0
4873.0,1.0
58655.0,3.4440128569332063e-13
73572.0,1.0
30946.0,1.0
38796.0,1.0
48340.0,0.006587119276012863
968.0,1.0
64056.0,1.0
6460.0,6.873633778573306e-147
84930.0,1.0
28595.0,1.0
18405.0,1.0
98470.0,1.0
55042.0,1.0
86134.0,1.0
93497.0,1.0
11944.0,1.0
53286.0,1.0
34361.0,6.453718938003273e-28
42270.0,1.0
24907.0,1.7106917617333546e-207
80154.0,1.0
41984.0,1.0
92829.0,1.0
28008.0,1.0
1406.0,6.888909373945547e-24
65384.0,1.0
57125.0,1.0
42616.0,4.409546116384744e-15
46109.0,1.0
13354.0,1.0
23943.0,1.0
33887.0,0.0
8673.0,1.0
27886.0,5.53368858412368e-37
91303.0,9.575485587732096e-39
68778.0,1.0
15213.0,1.0
97106.0,1.0
14109.0,1.0
31357.0,1.0
290.0,1.0
72891.0,1.0
43534.0,1.0
30926.0,1.0
11243.0,1.0
40839.0,1.0
43978.0,1.0
83495.0,1.0
60478.0,1.0
94073.0,1.0
91611.0,1.0
69890.0,1.0
72597.0,1.0
64310.0,1.0
26857.0,4.0200611791919317e-29
25141.0,0.00034355439266066525
20960.0,1.0
38597.0,1.0
69013.0,1.0
56961.0,1.0
88341.0,2.6171003628542096e-105
1368.0,1.0
23324.0,1.0
27347.0,1.0
80138.0,1.0
18464.0,1.0
70038.0,1.0
86317.0,1.0
89710.0,1.0
79655.0,1.0
39794.0,1.0
57624.0,1.0
22870.0,1.0
12163.0,1.0
88866.0,1.0
91289.0,1.0
20917.0,1.0
47064.0,1.0
78694.0,1.0
10340.0,0.9999999999999716
57996.0,1.0
7776.0,1.0
79128.0,1.0
5813.0,0.9999980850640288
2193.0,1.0
9996.0,1.0
27549.0,1.0
43849.0,1.0
4584.0,1.0
17935.0,1.0
63411.0,1.0
61337.0,1.0
18636.0,0.0
58361.0,1.0
51894.0,1.0
49276.0,2.3591236977582265e-21
69185.0,1.0
86835.0,1.0
6873.0,1.0
92416.0,1.0
54912.0,8.549731772123602e-42
8816.0,5.231353338553495e-11
50163.0,1.0
67680.0,1.0
82044.0,1.0
91805.0,1.0
35226.0,1.0
19586.0,1.0
88219.0,1.047120593682955e-301
60125.0,1.0
25353.0,1.0
20465.0,6.495790667502352e-48
67435.0,1.0
76196.0,0.999999994113999
74760.0,1.59861622047607e-35
95007.0,1.0
67516.0,1.0
43442.0,1.0
97327.0,1.0
71702.0,1.0
12010.0,0.5905859065169269
93406.0,1.0
89878.0,1.0
97691.0,1.0
21941.0,1.0
22639.0,1.0
12954.0,1.0
63928.0,1.0
51832.0,1.0
19938.0,1.0
51840.0,2.7917946270037088e-70
63004.0,1.0
69593.0,1.0
10025.0,1.0
11590.0,1.0
18959.0,0.9935566614029797
55624.0,1.0
48038.0,1.0
53041.0,1.0
82420.0,1.0
83178.0,5.888468765636664e-57
52957.0,1.0
13036.0,1.0
4796.0,1.0
97919.0,1.0
89127.0,1.0
65466.0,1.0
94361.0,1.0
57597.0,0.99999999999946
79888.0,1.0
61718.0,1.0
74647.0,1.6144909264134602e-31
20675.0,9.773291328627127e-230
97117.0,1.0
19648.0,1.0
33108.0,5.7893738832753817e-05
84540.0,0.9999999999851212
22734.0,1.9926631921061958e-28
71010.0,1.0
91639.0,1.0
78333.0,1.0
55565.0,1.0
75742.0,1.0
22812.0,1.0076300614525133e-19
75973.0,1.0
15033.0,1.0
32706.0,1.0
1142.0,1.0
73834.0,1.0
30557.0,1.0
65872.0,1.0
20090.0,3.64654029360274e-67
63587.0,1.0
79480.0,0.9999999946258669
81292.0,1.0
36316.0,6.398297368068749e-14
2222.0,9.177266100481106e-30
85231.0,1.0
30756.0,1.0
87332.0,1.0
96171.0,0.9999999999994174
26421.0,1.0
91954.0,1.0
66485.0,0.9999974798374106
40721.0,1.0
83858.0,1.0
55459.0,1.0
93174.0,1.0
69672.0,1.0
17620.0,1.0
91012.0,1.0
90345.0,1.0
33436.0,1.0
52465.0,1.0
82988.0,4.660545801707254e-101
58186.0,1.0
20894.0,1.0
37406.0,1.0
22471.0,1.0
61634.0,0.8190052630729121
27983.0,1.0
10766.0,1.0
13364.0,1.0
99729.0,1.0
79661.0,2.066285048576255e-155
9597.0,1.0
7262.0,1.0
64228.0,1.0
2279.0,1.0
22578.0,1.0
30103.0,9.722270227490096e-08
88524.0,1.0
9594.0,1.0
55560.0,1.4299954878603973e-09
16426.0,1.0
40471.0,1.0
36504.0,1.0
28560.0,1.0
41298.0,1.0
62316.0,1.0
27944.0,1.0
28132.0,1.0
64770.0,1.0
31554.0,1.4184410419127316e-42
92500.0,1.0
97213.0,1.0
28185.0,1.0
74986.0,1.0
63036.0,1.0
73360.0,0.9999999123355717
80666.0,1.0
64539.0,1.0
9729.0,1.0
12059.0,1.0
35537.0,1.0
11637.0,1.0
22987.0,1.0
37332.0,1.0
70557.0,1.0
85794.0,1.0
89897.0,1.0
38660.0,1.0
95336.0,1.0
91046.0,1.0
56829.0,1.4414902659227735e-79
37698.0,0.10408216401518733
78297.0,9.789366309395651e-10
20054.0,1.0
31346.0,1.0
84691.0,1.0
58282.0,7.729199012269167e-21
55413.0,1.0
87108.0,1.0
7539.0,1.0
49077.0,1.0
83361.0,1.0
6047.0,1.0
30439.0,0.9999999999999716
39269.0,1.0
97535.0,1.0
94689.0,1.0
11032.0,1.0
91756.0,1.0
50584.0,1.0
37852.0,1.0
65624.0,1.0
57206.0,1.0
21028.0,1.0
96297.0,1.0
89916.0,0.9647165679629037
52644.0,1.0
34720.0,1.0
86041.0,1.0
11217.0,1.0
11535.0,1.0
33650.0,1.0
60188.0,1.0318482182336768e-99
6900.0,1.0
64116.0,0.9998345112730546
79640.0,0.9782625126819418
40519.0,1.0
99738.0,1.0
87908.0,0.0002166613431675696
59993.0,1.0
55948.0,8.057138865615245e-257
4165.0,1.6789571021962957e-07
52437.0,1.0
30480.0,1.0
88898.0,1.0
4499.0,4.602926759447428e-63
10193.0,1.0
71034.0,1.0
40797.0,1.0
22953.0,1.0
15515.0,1.0
49943.0,1.0
79909.0,1.0
75820.0,1.0
27604.0,1.0
62809.0,0.9999999998031228
32244.0,1.039824804347524e-158
15540.0,1.0
55494.0,1.0
14610.0,1.0
86669.0,1.0
66478.0,1.0
54111.0,1.0
45922.0,1.0
69714.0,1.0
79898.0,1.0
21410.0,0.9999366297589621
18315.0,1.0
61048.0,1.6513168798225575e-31
60465.0,1.0
72662.0,1.0
26230.0,0.9999999999999716
13618.0,1.0
39691.0,1.0
27316.0,1.8187518364398057e-21
62922.0,1.0
21259.0,1.0
9096.0,5.736178075016043e-08
99305.0,1.0
92816.0,1.0
15276.0,1.0
37271.0,1.0
58371.0,1.0
35925.0,1.0
34802.0,1.0
63185.0,1.0
59335.0,1.0
60432.0,1.0
54540.0,1.0
65511.0,1.0
78218.0,5.407324885517668e-21
54437.0,8.040786977890614e-149
8736.0,1.0
55591.0,1.0
62236.0,1.0
24258.0,1.0
90256.0,1.0
94989.0,1.0
99097.0,1.0
11471.0,1.0
40241.0,1.0
87206.0,1.0
54693.0,0.0043063276913121815
16742.0,5.576910659362299e-34
35895.0,1.0
15802.0,6.37686e-319
21130.0,1.0
6730.0,1.0
60745.0,1.0
49024.0,1.0
47926.0,1.0
65917.0,1.0
73612.0,1.0
95046.0,1.0
78558.0,1.0
34718.0,1.0
1112.0,1.0
18203.0,1.0
59388.0,1.0
78288.0,0.9999486060313397
18141.0,7.292308477006264e-22
93681.0,1.0
53840.0,0.0
32548.0,1.0
85171.0,1.0
56502.0,1.0
45323.0,1.0
58210.0,1.0
93071.0,1.0
18255.0,1.0
20377.0,1.0
86085.0,1.0
75110.0,6.022235936701261e-06
96642.0,0.12992084492405068
94900.0,1.0
21459.0,1.0
78240.0,1.0
94028.0,1.0
77228.0,1.0
23326.0,3.3254585686589483e-16
6786.0,1.0
24035.0,1.0
15493.0,1.0
56884.0,1.0
56456.0,1.0
35506.0,4.6303958428865886e-26
87097.0,1.0
67412.0,1.0
81704.0,1.0
51291.0,1.0
74006.0,1.0
81157.0,1.0
12275.0,1.0
33743.0,1.0
45390.0,1.0
8233.0,0.9999999999996163
1555.0,1.0
62110.0,1.0
26673.0,0.9999034626829687
40993.0,1.0
41390.0,1.0
48019.0,1.0
82973.0,1.0
56553.0,1.0
12977.0,1.0
54874.0,1.0
40589.0,1.0
31530.0,1.0
98522.0,1.0
86471.0,1.0
61667.0,1.0
65869.0,1.0
31955.0,1.0
10728.0,1.0
5893.0,1.0
26756.0,0.999999957030945
36633.0,1.0
22737.0,1.0
2241.0,1.0
40157.0,1.0
32352.0,0.9999751774271255
76645.0,1.0
39565.0,1.0
60941.0,0.9986912789616518
32141.0,1.0
49079.0,1.0
21018.0,1.0
62010.0,1.0
20961.0,1.0
61708.0,1.0
84069.0,1.0
24841.0,1.0
56077.0,0.0
7213.0,0.0
41872.0,1.0
77070.0,1.0
70182.0,1.0
93714.0,1.0
54944.0,3.866192747599378e-12
97120.0,9.165561534346113e-150
92140.0,1.0
10131.0,1.0
41294.0,1.0
26536.0,1.0
86480.0,1.0
72033.0,1.0
49267.0,1.0
61142.0,1.0
65751.0,0.9993199023428516
15978.0,1.0
55939.0,1.0
14399.0,1.0
12271.0,1.0
388.0,1.6259790480651418e-188
47076.0,1.0
18218.0,1.0
12826.0,1.0
83524.0,1.0
77828.0,1.0
42999.0,1.0
41606.0,1.0
9586.0,1.0
88017.0,1.0
13421.0,1.0
71149.0,1.0
78060.0,1.0
16959.0,1.0
88795.0,1.0
74234.0,1.0
91471.0,1.0
54443.0,1.0
3327.0,0.9999999999744347
97312.0,1.0
39892.0,1.0
41724.0,1.0
5067.0,0.9999999970571309
53099.0,1.0
19740.0,1.0
24038.0,1.0
25477.0,1.0
54231.0,0.9999702331530964
11392.0,1.0
60556.0,1.0
11388.0,1.0
84443.0,1.0
13535.0,1.0
27114.0,1.0
98690.0,0.9999997952186487
6959.0,6.06628816779311e-22
47356.0,1.0
79035.0,1.0
71538.0,1.0
18764.0,1.0
22237.0,1.0
32744.0,2.668769728890309e-268
75861.0,0.9999999999987637
44040.0,2.875493939161449e-11
46872.0,1.0
93320.0,1.0
98653.0,5.162305338115754e-40
19238.0,1.0
41009.0,1.0
1190.0,0.9999988541083085
94612.0,1.0
21933.0,0.0
69772.0,2.29550802368261e-55
80095.0,1.0
61112.0,1.0
24284.0,1.0
22726.0,1.0
33780.0,1.0
38159.0,1.0
58714.0,1.0
79908.0,1.0
97149.0,0.0033683335206893777
