ID_CORRELATIVO,NB_standard
71441.0,1.0
5021.0,1.0
57000.0,1.0
65476.0,9.538970111015538e-95
34132.0,1.0
74098.0,1.0
37871.0,1.0
50677.0,1.0
79487.0,1.0
17208.0,1.0
52086.0,1.0
14591.0,1.0
36808.0,1.0
70655.0,1.0
74406.0,2.1875819051364545e-298
43078.0,1.0
15328.0,1.1669733894311116e-50
84920.0,1.0
1345.0,1.0
78035.0,1.0
25916.0,1.0
36868.0,1.0
77339.0,1.0
7568.0,1.0
3545.0,2.5457120287128e-06
67685.0,1.0
23924.0,1.0
88749.0,1.0
86374.0,1.0
34246.0,1.0
44070.0,1.0
77983.0,1.0
65505.0,1.0
83221.0,1.0
45585.0,1.0
67703.0,1.0
75989.0,1.0
72978.0,1.0
10484.0,1.0
43299.0,1.0
8057.0,5.957377236717184e-40
71458.0,1.0
61797.0,1.0
68742.0,1.0
3628.0,1.0
76707.0,1.0
45134.0,8.104571574138869e-111
83595.0,1.0
12130.0,1.0
50262.0,1.0
27048.0,1.0
15130.0,0.0
67630.0,1.0
32339.0,1.0
96059.0,1.0
50037.0,1.0
23798.0,1.0
91796.0,1.0
41575.0,1.0
29714.0,1.0
6686.0,1.0
13486.0,1.0
12019.0,5.3199546498643833e-256
97829.0,1.0
96896.0,1.0
16759.0,1.0
50768.0,1.0
11979.0,1.0
88372.0,1.0
46801.0,1.0
66539.0,1.0
16699.0,1.0
92711.0,1.0
55698.0,1.0
4702.0,1.0
80547.0,0.9999999972016838
18305.0,1.0
78847.0,1.0
84097.0,1.0
66530.0,1.0
2491.0,1.0
8230.0,1.0
20042.0,1.0
45773.0,1.0
5757.0,1.0
89842.0,1.0
90996.0,1.0
3033.0,1.0
66488.0,1.0
47547.0,1.0
91056.0,1.0
29879.0,1.0
91235.0,1.0
93875.0,1.0
20111.0,1.0
85288.0,1.0
90379.0,1.0
353.0,1.0
40462.0,1.0
33523.0,6.330921062916932e-38
55507.0,2.615069656131441e-94
12606.0,1.0
42310.0,1.0
60210.0,1.0
35949.0,1.0
24918.0,1.0
97385.0,1.0
15109.0,1.0
53562.0,1.0
92927.0,1.0
48598.0,1.0
31327.0,0.00033889089634671306
55497.0,1.0
6670.0,1.0
75487.0,3.136224020151193e-22
19508.0,5.773780806084543e-107
18364.0,1.0
52489.0,1.0
20371.0,1.0
62450.0,0.9999999996089457
51588.0,1.0
31879.0,1.0
5008.0,1.0
15425.0,1.0
523.0,1.0
51216.0,1.0
28902.0,5.660887967635488e-150
65938.0,2.7870611572199837e-123
24027.0,1.0
96747.0,1.0
73962.0,1.0
8655.0,0.0
89511.0,1.0
43656.0,1.409206048237422e-18
90899.0,1.0
47826.0,1.0
92654.0,1.0
24965.0,1.0
66244.0,1.0
16509.0,1.0
43474.0,1.0
27191.0,1.0
72159.0,1.0
97195.0,1.0
59330.0,1.0
1621.0,0.0
75672.0,1.0
37785.0,1.0
47754.0,1.0
94977.0,1.0
41538.0,1.0
44125.0,1.0
3897.0,1.0
35453.0,1.0
5968.0,1.0
83290.0,1.0
3646.0,1.0
92275.0,1.0
3631.0,1.0
91705.0,1.0
51195.0,1.0
34289.0,1.0
54853.0,0.9999999906306414
93230.0,1.0
41633.0,1.0
19673.0,1.0
34898.0,1.0
755.0,1.0
49153.0,1.0
28021.0,0.0
75975.0,1.0
54033.0,1.0
92437.0,0.0
32219.0,1.0
44022.0,1.0
28933.0,1.0
97301.0,1.0
25324.0,1.0
85010.0,1.0
30186.0,1.0
18873.0,1.0
50256.0,1.0
17397.0,1.0
5189.0,1.0
43476.0,1.0
17780.0,1.0
48464.0,1.0
54235.0,1.0
34585.0,1.0
43294.0,1.0
10352.0,8.32462264527413e-98
3588.0,1.0
89296.0,6.149713217453311e-155
51203.0,1.0
59082.0,0.0
87230.0,1.0
52413.0,1.0
49229.0,1.0
82533.0,1.0
12841.0,4.264512490676109e-59
87824.0,1.0
38399.0,1.0
19226.0,1.0
75216.0,1.0
55676.0,1.0
30414.0,1.0
13992.0,1.0
61319.0,1.0
60213.0,1.0
96710.0,1.0
30674.0,1.0
97004.0,1.0
13609.0,1.0
90958.0,1.0
81460.0,1.0
36644.0,1.0
49160.0,1.0
65503.0,1.0
43968.0,1.0
28348.0,1.0
35713.0,1.0
84332.0,1.0
33741.0,1.0
41186.0,1.0
52535.0,4.355908981506915e-71
70713.0,1.0
82509.0,1.0
25939.0,1.0
51659.0,1.0
96226.0,1.0
30513.0,1.0
62839.0,1.0
66389.0,1.0
28269.0,1.0
46981.0,1.0
74108.0,1.0
53175.0,1.0
51803.0,1.0
25883.0,1.0
7230.0,1.0
14352.0,1.0
76642.0,1.0
66962.0,1.0
85915.0,1.0
98057.0,1.0
5886.0,1.0
75893.0,1.0
14319.0,1.0
4431.0,1.0
22025.0,1.0
33626.0,1.0
77901.0,1.0
97832.0,1.0
7174.0,1.0
90101.0,1.0
35811.0,1.0
69861.0,1.0
18547.0,1.0
21740.0,1.0
48306.0,1.0
3292.0,1.0
76223.0,1.0
73535.0,1.0
73121.0,1.0
92486.0,1.0
124.0,1.0
12689.0,1.0
42830.0,1.0
71789.0,1.0
27747.0,1.0
25994.0,1.0
94741.0,1.0
76059.0,1.0
48717.0,1.0
9883.0,1.0
8449.0,1.0
13334.0,1.0
51540.0,1.0
1965.0,1.0
81193.0,1.0
79645.0,0.998062129344622
97755.0,1.0
22658.0,1.0
45662.0,1.0
9088.0,1.0
28639.0,1.0
49562.0,1.0
9124.0,1.0
5133.0,1.0
62500.0,1.0
55586.0,1.0
2036.0,1.0
7309.0,1.0
94905.0,1.0
34243.0,1.0
39277.0,1.0
19201.0,1.0
77202.0,1.0
67448.0,1.0
73174.0,1.542315229365587e-118
37397.0,1.0
28248.0,1.0
76156.0,1.0
19088.0,6.5068986809736e-86
43307.0,1.0
16947.0,1.0
10689.0,1.0
76262.0,1.0
43667.0,1.0
22183.0,1.0
21936.0,1.0
18171.0,1.0079786005278232e-66
94303.0,1.0
40907.0,1.0
64821.0,1.0
20669.0,1.0
91379.0,1.0
80789.0,1.0
48412.0,3.2847424066459514e-78
8295.0,1.0
20935.0,1.0
7529.0,4.2627371180438416e-72
34931.0,1.0
68182.0,1.0
19628.0,1.0
99702.0,1.0
8408.0,1.0
39712.0,1.0
82069.0,1.0
52511.0,1.0
5851.0,1.0
43175.0,1.0
26223.0,4.04560476e-316
11738.0,0.9998548649804413
13713.0,1.0
42966.0,1.0
95726.0,1.0
26273.0,1.0
93982.0,1.0
56694.0,1.0
94936.0,1.0
9873.0,1.0
48013.0,1.0
7026.0,1.0
3702.0,1.0
32892.0,1.0
5648.0,1.0
48028.0,1.0
66206.0,1.0
80152.0,1.0
81609.0,1.0
66883.0,1.0
72798.0,1.0
53897.0,1.0
14759.0,1.0
38427.0,1.0
43020.0,1.0
52119.0,1.0
90777.0,1.0
32943.0,1.0
54746.0,1.0
40379.0,1.0
73542.0,1.0
97799.0,1.0
99487.0,0.0
84240.0,1.0
38511.0,1.0
63412.0,1.0
87652.0,1.0
65088.0,1.0
58774.0,1.0
71198.0,1.0
46099.0,1.0
61737.0,1.0
36975.0,1.0
4996.0,1.0
73129.0,1.0
10304.0,1.0
57715.0,1.0
77468.0,1.0
78656.0,1.0
78757.0,8.164076168777694e-07
71425.0,1.0
12876.0,1.0
47006.0,1.0
66513.0,1.0
39479.0,1.0
97059.0,1.0
89274.0,1.0
34339.0,1.0
16955.0,1.0
39208.0,1.0
56012.0,1.0
88780.0,1.0
65867.0,1.0
47655.0,4.0252244874316164e-98
48644.0,1.0
52134.0,1.0
54728.0,1.0
86219.0,1.0
56326.0,1.0
26543.0,1.0
30864.0,1.0
7859.0,1.0
37247.0,1.0
5334.0,1.0
59184.0,1.0
74008.0,1.0
56903.0,1.0
90588.0,7.584044009612018e-83
99523.0,2.976465687395884e-249
96922.0,1.0
30162.0,1.0
13381.0,1.0
38351.0,1.0
29000.0,3.573538345932629e-29
72449.0,1.0
36507.0,1.0
92891.0,1.0
88222.0,1.0
89804.0,1.0
73799.0,1.0
12824.0,1.0
92406.0,1.0
18154.0,1.0
48423.0,1.0
62051.0,1.0
2316.0,1.0
32447.0,1.0
45718.0,1.0
15714.0,1.0
26967.0,1.0
6941.0,1.0
96035.0,1.0
7412.0,1.0
25317.0,0.05590420483851318
15423.0,1.0
47662.0,1.0
89772.0,1.0
49658.0,1.0
84348.0,1.0
84223.0,1.0
18977.0,1.0
88765.0,1.0
99442.0,1.0
75903.0,1.0
54490.0,1.0
74130.0,1.0
74899.0,1.0
7013.0,1.0
53677.0,1.0
43075.0,1.0
71703.0,1.0
19275.0,1.0
70951.0,1.0
59118.0,1.0
20049.0,1.0
55237.0,1.0
92934.0,1.0
91440.0,1.0
91981.0,1.0
85411.0,1.0
43995.0,1.0
46526.0,1.0
52092.0,2.7090379216157576e-35
88018.0,1.0
42804.0,5.610946270118693e-09
18272.0,1.0
9412.0,1.0
79673.0,1.0
68409.0,1.0
70079.0,1.0
95570.0,1.0
29965.0,1.0
25706.0,1.0
87474.0,1.0
32377.0,1.0
13903.0,1.0
72535.0,4.965241610857107e-89
90184.0,1.0
29365.0,1.0
7336.0,1.0
51015.0,1.0
36168.0,1.0
74283.0,1.0
21722.0,1.0
44779.0,1.0
45919.0,1.0
75166.0,1.0
22174.0,1.0
44031.0,1.0
61140.0,1.0
82149.0,1.0
83860.0,1.0
91956.0,1.0
65568.0,1.0
43707.0,1.0
65732.0,1.0
20206.0,1.0
98680.0,1.0
85533.0,1.0
41849.0,1.0
80596.0,1.0
21298.0,0.9999999996634301
64833.0,1.0
74937.0,1.0
22530.0,1.0
49096.0,1.0
7305.0,1.0
47325.0,1.0
61004.0,1.0
15945.0,1.0
31238.0,1.0
10060.0,1.0
84486.0,1.0
3350.0,1.0
89946.0,1.0
86437.0,1.0
84186.0,1.0
54812.0,1.0
66173.0,1.0
35277.0,1.0
63977.0,1.0
11151.0,1.0
99930.0,1.0
65588.0,1.0
73115.0,1.0
97556.0,1.0
12859.0,1.0
97796.0,1.0
14168.0,1.0
34557.0,1.0
64274.0,1.0
97024.0,4.2684776190212684e-16
31432.0,1.0
15389.0,1.0
31424.0,1.0
21365.0,1.0
24253.0,1.0
62006.0,1.0
91982.0,1.0
9651.0,1.0
46855.0,1.0
10438.0,1.0
51638.0,1.0
46722.0,1.0
45280.0,1.0
55074.0,1.0
7109.0,1.0
2058.0,1.0
44868.0,1.0
15216.0,1.0
91662.0,1.0
78845.0,1.0
30951.0,1.0
81633.0,1.0
91606.0,1.0
20492.0,1.0
12930.0,1.0
44285.0,0.0
93606.0,1.0
32962.0,1.0
73480.0,1.0
73.0,1.0
94777.0,1.0
13962.0,1.0
59248.0,1.0
64818.0,1.0
31625.0,1.0
84573.0,4.1256659698746317e-41
386.0,1.0
73105.0,1.0
35268.0,1.0
19622.0,1.0
29559.0,1.0
6378.0,1.0
46029.0,1.0
12681.0,0.0
12770.0,1.0
87484.0,1.0
31946.0,1.0
22103.0,1.0
82560.0,1.0
69383.0,1.0
67114.0,2.565695667585126e-10
13984.0,1.0
6261.0,1.0
70568.0,1.0
23513.0,1.0
88735.0,1.0
90820.0,2.4147877727990787e-83
23277.0,1.0
96149.0,1.0
60870.0,1.0
59801.0,1.0
68407.0,1.0
49445.0,1.0
65109.0,1.0
38974.0,1.0
75144.0,1.0
43031.0,1.0
13537.0,1.0
18965.0,1.0
81103.0,1.0
57470.0,1.0
19580.0,1.0
70035.0,1.0
64338.0,1.0
70241.0,1.0
58861.0,2.6415434169037696e-51
57540.0,1.0
75389.0,1.0
81585.0,1.0
26132.0,1.0
21596.0,1.0
11488.0,1.3241069852981931e-80
64500.0,1.0
74058.0,1.0
34647.0,1.0
88659.0,1.0
37205.0,1.0
16397.0,1.0
67843.0,1.0
78823.0,1.0
75778.0,1.0
51342.0,1.0
36576.0,0.0
496.0,1.0
31697.0,1.0
28712.0,1.0
95799.0,1.0
66126.0,1.0
90939.0,1.0
74032.0,1.0
43638.0,1.0
36407.0,1.0
29268.0,1.0
21547.0,2.9665629147268833e-34
74999.0,1.0
60806.0,1.0
99227.0,1.0
36304.0,5.577866036336016e-07
54379.0,1.0
63071.0,1.0
74299.0,0.9999999999999147
92490.0,1.0
44024.0,1.0
77305.0,1.0
48605.0,1.0
84326.0,1.0
79172.0,1.0
68738.0,1.0
26881.0,1.0
10683.0,1.0
68994.0,1.0
95614.0,1.0
6053.0,1.0
32519.0,1.0
98439.0,0.0
66002.0,1.0
89125.0,1.0
36008.0,1.0
59723.0,1.0
79595.0,1.0
89758.0,1.0
28410.0,1.0
51435.0,1.0
82780.0,1.0
80061.0,1.0
57355.0,1.0
12038.0,1.0
34917.0,1.0
56828.0,1.0
80096.0,1.0
25792.0,1.0
38694.0,1.0
4686.0,1.0
99638.0,0.0
9994.0,1.0
35491.0,1.0
35658.0,1.0
32086.0,1.0
10739.0,1.0
95320.0,1.0
66012.0,1.0
94769.0,1.0
15890.0,1.0
43470.0,1.0
54272.0,1.0
93964.0,1.0
22089.0,1.0
58000.0,1.0
82628.0,1.0
1276.0,1.0
95171.0,1.0
54289.0,1.0
57410.0,1.0
80424.0,1.0
55941.0,1.0
91003.0,1.0
83877.0,1.0
99786.0,1.0
98059.0,1.0
79964.0,1.0
39334.0,1.0
34982.0,1.0
83861.0,1.0
15858.0,1.0
51404.0,1.0
36816.0,1.0
61999.0,1.0
96633.0,1.0
76273.0,1.0
20812.0,1.0
258.0,1.0
50962.0,1.0
99170.0,1.0
71967.0,1.0
97656.0,1.0
64314.0,1.0
97482.0,1.0
20404.0,0.9999866396154354
46561.0,1.0
53158.0,1.0
65267.0,1.0
81533.0,0.0
84162.0,1.0
4324.0,1.0
46481.0,1.0
81603.0,1.0
8393.0,0.9999999999999432
49558.0,1.0
67958.0,1.0
52516.0,1.0
90206.0,1.0
49574.0,1.0
96782.0,1.0
91510.0,1.0
26486.0,1.0
14478.0,6.522309714449329e-72
92182.0,1.0
38377.0,1.0
97475.0,1.0
53257.0,1.0
7616.0,1.0
54594.0,1.0
22423.0,1.0
64076.0,1.0
54094.0,1.0
34906.0,1.0
72137.0,1.0
30094.0,1.0
50592.0,1.0
90380.0,1.0
43764.0,0.9964763515545847
61293.0,1.0
76446.0,1.0
83845.0,1.0
39972.0,1.0
23952.0,5.30762996139986e-119
82820.0,1.0
61592.0,1.0
49573.0,1.0
60531.0,1.0
32117.0,1.0
72702.0,1.0
72336.0,1.0
56085.0,1.0
47636.0,1.0
76623.0,1.0
97377.0,1.0
67027.0,1.0
82546.0,1.0
31501.0,1.0
18541.0,1.0
73367.0,1.0
13518.0,1.0
92062.0,1.0
61678.0,1.0
31311.0,1.0
82463.0,1.0
89306.0,1.0
63449.0,1.0
39808.0,1.0
1573.0,1.0
10563.0,1.0
56620.0,1.0
48976.0,1.0
54130.0,0.9999999992754454
87634.0,1.0
95063.0,1.0
59786.0,1.0
13759.0,4.8894374833917304e-48
5705.0,1.0
86168.0,2.3761232361661847e-113
44441.0,1.0
19225.0,1.0
12279.0,1.0
2970.0,1.0
21851.0,1.0
80964.0,1.0
52650.0,1.0
73543.0,1.0
69693.0,1.0
72009.0,1.0
23159.0,1.0
7318.0,0.0
77125.0,1.0
48155.0,1.0
98745.0,3.726292982680736e-72
5588.0,1.0
48660.0,1.0
32714.0,1.0
18165.0,1.0
10631.0,1.0
19804.0,1.0
49731.0,1.0
77008.0,1.0
73539.0,1.0
42363.0,1.0
33722.0,1.0
95145.0,1.0
58069.0,1.0
15187.0,1.0
61915.0,1.0
34507.0,1.0
31106.0,1.0
24827.0,0.0
9510.0,1.0
1579.0,1.0
49238.0,1.0
90421.0,1.0
21027.0,1.0
88863.0,1.0
16529.0,1.0
17279.0,1.0
29848.0,1.0
75909.0,1.0
62623.0,1.0
62858.0,1.0
3359.0,1.0
90508.0,1.0
8036.0,1.0
27956.0,1.0
78053.0,1.0
34632.0,1.0
84139.0,1.0
9515.0,1.0
19465.0,1.0
92627.0,1.0
75071.0,1.0
35042.0,1.0
34666.0,1.0
59554.0,1.0
51583.0,1.0
57368.0,1.0
74923.0,1.0
99225.0,1.0
8343.0,1.0
22345.0,1.0
71964.0,1.0
58764.0,1.0
23614.0,1.0
28190.0,1.0
71887.0,1.0
6364.0,1.0
70516.0,0.0
83108.0,1.0
2794.0,1.0
21629.0,1.0
69399.0,1.0
9930.0,0.9999970136826133
62296.0,1.0
19244.0,1.0
36353.0,1.0
11134.0,1.0
24618.0,0.0
11659.0,1.0
69776.0,1.0
14147.0,1.0
96816.0,1.0
92970.0,2.0632132964320978e-41
13260.0,1.0
52485.0,1.4411799110788933e-137
42752.0,1.5e-323
24819.0,1.0
42400.0,1.0
34301.0,1.0
68436.0,1.0
36384.0,1.0
46298.0,1.0
30055.0,1.0
49228.0,1.0
75296.0,1.0
22549.0,1.0
62736.0,1.0
21032.0,3.783206749073972e-82
8210.0,1.0
16359.0,1.0
7691.0,1.0
56676.0,1.0
13249.0,1.0
85726.0,1.0
23451.0,1.0
34171.0,1.4520035517767817e-148
95513.0,1.0
51127.0,1.0
75750.0,0.044207976805957915
84792.0,1.0
91958.0,1.0
19042.0,1.0
61848.0,1.0
87969.0,1.0
9275.0,1.0
42331.0,1.0
47036.0,1.0
36744.0,1.0
92135.0,1.0
5716.0,1.0
30454.0,1.0
58470.0,1.0
91120.0,1.0
88320.0,0.0
4379.0,1.0
93580.0,1.0
17865.0,1.0
66400.0,1.0
35534.0,1.0
49975.0,1.0
1457.0,1.0
30751.0,1.0
59132.0,1.0
53850.0,1.0
27945.0,1.0
41448.0,1.0
81324.0,1.0
25890.0,1.0
68116.0,7.817399318535276e-59
67173.0,1.0
85098.0,1.0
85651.0,1.0
27111.0,1.0
822.0,1.0
63630.0,1.0
9513.0,2.1312812751849593e-201
40501.0,1.0
20229.0,1.0
61697.0,1.0
32304.0,1.0
15902.0,1.0
39167.0,1.0
70807.0,1.0
68722.0,1.0
71966.0,1.0
23105.0,1.0
76927.0,1.0
82169.0,1.008495989174398e-57
86701.0,1.0
78842.0,1.0
62878.0,1.0
70966.0,1.0
41267.0,1.0
4274.0,1.0
45150.0,1.0
6883.0,1.0
53263.0,1.0
44654.0,1.0
2101.0,1.0
20472.0,1.0
72473.0,1.0
4966.0,1.0
34073.0,1.0
97188.0,1.0
16707.0,1.0
10006.0,1.0
23284.0,1.0
79382.0,1.0
36890.0,1.0
62139.0,1.0
20827.0,1.0
46537.0,1.0
46325.0,1.0
16656.0,1.0
80028.0,1.0
98422.0,1.0
82481.0,1.0
76356.0,2.1873422880593694e-05
3519.0,1.0
32747.0,1.0
46513.0,1.0
92049.0,1.0
42412.0,1.0
5306.0,1.0
88614.0,1.0
28046.0,1.0
28031.0,1.0
76144.0,1.0
4814.0,1.0
58474.0,1.0
81200.0,1.0
13439.0,1.0
39435.0,1.0
92308.0,1.0
75512.0,1.0
34875.0,1.0
73228.0,1.0
70549.0,1.0
4329.0,1.0
5248.0,1.0
76187.0,1.0
74148.0,1.0
2772.0,1.0
5943.0,1.0
76509.0,1.0
79246.0,1.0
14504.0,1.0
46265.0,1.0
67997.0,1.0
3441.0,1.0
86816.0,1.0
65194.0,1.0
57209.0,1.0
5984.0,1.0
29779.0,1.0
7967.0,1.0
46102.0,1.0
93021.0,1.0
10285.0,1.0
62966.0,1.0
44867.0,1.0
70697.0,1.0
85567.0,1.0
18905.0,1.0
35645.0,1.0
38292.0,1.0
71342.0,1.0
45994.0,1.0
23171.0,1.0
30550.0,1.0
93663.0,1.0
11767.0,1.0
28369.0,1.0
25607.0,1.0
49332.0,0.0
65599.0,1.0
7800.0,1.0
10319.0,1.0
35975.0,1.341823768902173e-84
87535.0,1.0
71529.0,1.0
1732.0,1.0
7550.0,1.0
91291.0,1.0
90572.0,1.0
67243.0,1.0
4586.0,1.0
4096.0,1.0
31615.0,1.0
75527.0,1.0
99542.0,1.0
34869.0,1.0
73882.0,1.0
27784.0,1.0
43879.0,1.0
42024.0,1.0
62783.0,1.0
16318.0,1.0
73200.0,1.0
68544.0,1.0
61501.0,1.0
296.0,1.0
43910.0,1.0
17366.0,1.0
20611.0,1.0
95169.0,1.0
29072.0,2.179831450068141e-35
94011.0,1.0
18736.0,1.0
29256.0,1.0
61557.0,1.0
76828.0,1.0
53610.0,1.0
20807.0,1.0
78664.0,1.0
34967.0,1.0
96919.0,1.0
42897.0,1.0
84109.0,1.0
14442.0,1.0
46278.0,1.0
50039.0,1.0
85652.0,1.0
16721.0,1.0
2578.0,1.0
30634.0,1.0
3103.0,1.0
42404.0,1.0
77788.0,1.0
24074.0,1.0
90218.0,1.0
93514.0,1.0
89313.0,1.0
29496.0,1.0
69594.0,1.0
72149.0,1.0
96050.0,1.0
92883.0,1.0
18933.0,1.0
94699.0,1.0
37413.0,1.0
41293.0,1.0
28553.0,1.0
94735.0,1.0
8488.0,1.0
12069.0,1.0
57923.0,0.0
97612.0,1.0
71041.0,1.0
21328.0,1.0
49213.0,1.0
47504.0,1.0
32473.0,1.834911999472744e-30
71696.0,1.0
88048.0,1.0
10619.0,1.0
21788.0,1.0
25903.0,1.0
90166.0,3.4941087142230254e-95
79241.0,1.0
30299.0,1.0
23504.0,1.0
8083.0,1.0
69507.0,1.0
43048.0,1.0
45724.0,1.0
92849.0,1.0
68623.0,1.0
38609.0,1.0
13838.0,1.0
2127.0,1.0
15997.0,1.0
49865.0,1.0
66381.0,0.7091686578853249
55097.0,1.0
2547.0,1.0
66483.0,1.0
56909.0,1.0
62676.0,1.0
42751.0,1.0
56726.0,1.0
31348.0,1.0
59552.0,1.0
7138.0,1.0
12762.0,1.0
6464.0,1.0
5351.0,1.0
89995.0,1.0
68616.0,1.0
91848.0,1.0
23014.0,1.0
13899.0,0.9686375435100496
97749.0,6.917581313196913e-173
63330.0,1.0
86858.0,1.0
75351.0,1.0
31495.0,1.0
69916.0,1.0
64213.0,1.0
91516.0,1.0
22145.0,1.0
33467.0,1.0
40969.0,1.0
83318.0,1.0
6212.0,1.0
84178.0,1.0
84977.0,1.0
37036.0,1.0
85637.0,1.0
65865.0,1.0
94795.0,1.0
68511.0,4.959746852107587e-152
35568.0,1.0
91320.0,1.0
75717.0,1.0
26428.0,1.0
4479.0,1.0
8074.0,1.0
38926.0,1.0
50311.0,1.0
35222.0,1.0
17055.0,1.0
57544.0,1.0
8413.0,1.0
63728.0,1.0
87307.0,7.728732200737464e-22
92287.0,1.0
63294.0,1.0
80250.0,1.0
14577.0,1.0
93914.0,1.0
83679.0,1.0
92738.0,1.0
47827.0,1.0
53186.0,1.0
88948.0,1.0
65781.0,1.0
67364.0,1.0
33792.0,1.0
57592.0,1.0
24408.0,1.0
83958.0,1.0
28873.0,1.0
11179.0,1.0
70929.0,5.796752381887357e-287
72790.0,1.0
92330.0,1.0
72795.0,1.0
51351.0,1.0
10265.0,6.676380776940491e-33
97574.0,1.0
22120.0,1.0
86.0,1.0
86600.0,1.0
4733.0,1.0
41655.0,1.0
53624.0,1.0
20081.0,1.0
51415.0,1.0
87336.0,1.0
48579.0,1.0
14296.0,0.999999999995481
27120.0,1.0
54998.0,1.0
37854.0,1.0
149.0,1.0
76055.0,2.2718394282631674e-37
96018.0,1.0
39737.0,1.0
15516.0,0.0
38527.0,1.0
19636.0,1.0
14843.0,1.0
18113.0,1.0
58491.0,1.0
53235.0,0.9977443919272976
72576.0,1.0
53973.0,1.0
5817.0,1.0
32862.0,1.0
15114.0,1.0
89926.0,1.0
49684.0,1.0
97629.0,1.0
39505.0,1.0
72434.0,1.0
38043.0,1.0
66135.0,1.0
65319.0,1.0
85747.0,0.9999999781808813
75479.0,1.0
75585.0,1.0
56189.0,1.0
74249.0,1.0
97053.0,1.0
53030.0,1.0
40436.0,1.0
56318.0,1.0
35654.0,1.0
34156.0,1.0
1503.0,1.0
89818.0,1.0
87250.0,1.0
44257.0,1.0
92959.0,1.0
68578.0,1.0
53427.0,1.0
92881.0,1.0
7683.0,1.0
60788.0,1.0
36192.0,1.0
91276.0,1.0
2105.0,1.0
67815.0,1.0
37146.0,1.0
7265.0,1.0
32676.0,1.0
60887.0,1.0
3589.0,1.0
86707.0,1.0
9557.0,1.0
644.0,1.0
37670.0,1.0
41847.0,1.0
17769.0,1.0
31688.0,1.0
58158.0,3.187492239691338e-36
22632.0,1.0
69648.0,1.0
7297.0,1.0
12333.0,1.0
24112.0,1.0
21555.0,1.0
89444.0,1.0
35977.0,1.0
64437.0,1.0
44155.0,0.8342425077970606
32532.0,1.0
67092.0,1.0
23707.0,1.0
94252.0,1.0
96164.0,1.0
40754.0,1.0
45052.0,1.0
17989.0,1.0
15674.0,1.0
3496.0,1.0
19439.0,1.0
1339.0,7.761171541727474e-12
38221.0,1.0
70451.0,1.0
21773.0,1.0
45827.0,1.0
41921.0,1.0
53478.0,1.0
16405.0,1.0
13540.0,1.0
15234.0,1.0
55732.0,1.0
99699.0,1.0
92612.0,1.0
66795.0,1.0
88911.0,1.0
36022.0,1.0
24415.0,1.0
9330.0,1.0
87022.0,1.0
49918.0,1.0
41954.0,1.0
140.0,1.0
58397.0,1.0
54028.0,1.0
62721.0,1.0
87591.0,1.0
37750.0,1.0
42598.0,1.0
35067.0,1.0
67078.0,1.0
73652.0,1.0
61979.0,1.0
55245.0,1.0
45758.0,1.0
52389.0,1.0
28837.0,1.0
97573.0,1.0
66157.0,1.0
91049.0,1.0
41777.0,1.0
6656.0,1.0
60379.0,1.0
40701.0,1.0
96833.0,1.0
87161.0,1.0
27201.0,1.0
52317.0,1.0
28001.0,1.0
47049.0,1.0
77086.0,1.0
24106.0,1.0
56148.0,1.0
33267.0,0.006361401738318297
45878.0,1.0
27427.0,1.0
59202.0,1.0
96541.0,0.0
15168.0,1.0
49087.0,1.0
50022.0,1.0
65612.0,1.0
63526.0,1.0
59998.0,1.0
64066.0,0.0
59720.0,1.0
55277.0,1.0
33102.0,1.0
9902.0,1.0
87063.0,1.0
91789.0,1.0
7389.0,1.0
84812.0,1.0
82768.0,1.0
6270.0,1.0
77545.0,1.020028782892843e-71
80259.0,1.0
72221.0,1.0
65620.0,1.0
31003.0,1.0
14581.0,1.0
56094.0,1.0
51664.0,1.0
58319.0,1.0
32527.0,1.0
18293.0,1.0
40582.0,1.0
50250.0,1.0
50156.0,1.0
59163.0,1.0
83788.0,1.0
82075.0,1.0
36047.0,1.0
16306.0,1.0
11039.0,1.0
54754.0,1.0
84707.0,1.0
21189.0,1.0
71152.0,1.0
94820.0,1.0
53108.0,1.0
66039.0,1.0
42900.0,1.0
52070.0,1.0
19472.0,1.0
58309.0,1.0
61038.0,1.0
11810.0,1.0
42635.0,1.0
36002.0,1.0
68068.0,2.7288804464866737e-94
13869.0,1.0
95666.0,1.0
99739.0,1.0
6815.0,3.2336699182855277e-186
37756.0,1.0
89287.0,1.0
57714.0,1.0
8017.0,1.0
95531.0,1.0
75177.0,1.0
59803.0,1.0
20187.0,0.0
72343.0,1.0
39647.0,1.0
97725.0,1.0
87277.0,1.0
99408.0,1.0
52621.0,0.9999999999935199
99463.0,1.0
30178.0,1.0
55841.0,1.0
56881.0,1.0
4427.0,1.0
64950.0,1.0
61650.0,1.0
7456.0,5.2740978146206155e-61
75125.0,1.0
15267.0,1.0
81458.0,2.1565586548871485e-46
82876.0,1.0
74892.0,1.0
57162.0,1.0
57015.0,1.0
86103.0,1.0
48468.0,1.0
29332.0,1.0
80793.0,1.0
3422.0,1.0
33878.0,1.0
80769.0,1.0
6068.0,1.0
35119.0,1.0
49977.0,1.0
74944.0,2.353918001201323e-254
50516.0,1.0
87321.0,1.0
55634.0,1.0
27060.0,1.0
96303.0,1.0
8461.0,1.0
12159.0,2.2758682335645856e-159
10856.0,1.0
50179.0,1.0
7602.0,1.0
46769.0,0.0
18573.0,1.0
